Star-rating,Name,Reviewer Profile Url,Review Title,Review Content,images,profile icon,Date,Response Tags
4.0 out of 5 stars,Riya,https://www.amazon.in/gp/customer-reviews/R2Z1NRIMJT8VYP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Best quality,Beautiful product and nice sound quality,"https://m.media-amazon.com/images/I/71Ht8F-kZDL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 13 February 2023,"

Positive: Beautiful, Nice 
Negative: None"
4.0 out of 5 stars,pavithran,https://www.amazon.in/gp/customer-reviews/R3N0CX8LXLE851/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good battery life,It last longer for its price range .and the quality of the sound is good.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/6085c16b-ec0b-49e0-9d3b-839e23f67b72._CR0,0,500,500_SX48_.jpg",Reviewed in India ???? on 9 February 2023,"

Positive: Longer, Quality 
Negative: None"
4.0 out of 5 stars,Ikram,https://www.amazon.in/gp/customer-reviews/R2T4N6BJMNWO90/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Except for battery of each airdrope all other features are good,"The battery of the case is pretty good in my pov, but the battery of each airdopes is not up to the mark, it goes down very quick, mostly in 2 hours it drops to 60% from 100%, but battery of the case is long lasting.

Other features of this product are good",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 26 January 2023,"

Positive: Battery (Case)
Other Features"
4.0 out of 5 stars,Manav Paneri,https://www.amazon.in/gp/customer-reviews/R13JPZYPQC43Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Boat means bass vocal etc etc.....,"I like it very much, it's been a few days since I tried it, so far so good......","https://m.media-amazon.com/images/I/61uMv7KWj6L.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 8 February 2023,"

Positive: Like, Good
Negative: None"
4.0 out of 5 stars,Priyansh Keer,https://www.amazon.in/gp/customer-reviews/R1MNNFMD30VJAJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Review,Everything is nice under 1000rs,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 12 February 2023,"

Positive: Nice
Negative: None"
4.0 out of 5 stars,Harshit saini,https://www.amazon.in/gp/customer-reviews/R1T4MOOJT99H57/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Nice sound perfect bass,"buds Battery 3 hours
Battery cabinet 4days
Bass perfect 5
Sound 4.5",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 5 February 2023,"

Positive: Battery, Cabinet, Bass, Sound
Negative: None"
4.0 out of 5 stars,manoj kumar,https://www.amazon.in/gp/customer-reviews/RJ1WF3USFP1X8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Awesome sound,Sound quality is very good.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 15 February 2023,"

Positive: Sound, Quality"
4.0 out of 5 stars,Anonymous_1,https://www.amazon.in/gp/customer-reviews/R3U31REILA5TVU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good Product with Good Price.,Bought this in May 2022. Posting the review after months of usage. The backup is great. Don't have to charge quite often. I remember it charging only 5-5 times. Needs to better at Bass. Rest all is good,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 30 January 2023,"

Positive: Backup, Don't have to charge

Negative: Bass"
4.0 out of 5 stars,Vidushi Shukla,https://www.amazon.in/gp/customer-reviews/R2YIZSC5Y2814D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Why my earphones have Bugg,My earphones have bugging in between otherwise product is good,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 9 February 2023,"

Positive: Good

Negative: Bugging"
4.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R3G6CJCS4M2SYC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, One side not sound change the product,"One side not sound change the item
Plz... Return item sir...","https://m.media-amazon.com/images/I/610gW-YPltL.88.jpg  
https://m.media-amazon.com/images/I/61HHRgpYMzL.88.jpg  
https://m.media-amazon.com/images/I/61jkHIHqreL.88.jpg  
https://m.media-amazon.com/images/I/61pxKUyi3UL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 11 February 2023,"

Negative: Return"
4.0 out of 5 stars,Binay Kumar Saw,https://www.amazon.in/gp/customer-reviews/R2FUN8N5Y1TUFS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, amazing,"Good Product
worth buying",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/19318e3b-9ed4-4c05-a516-c4eaafea2b82._CR0,0,375,375_SX48_.jpg",Reviewed in India ???? on 11 February 2023,"

Positive: Good, Worth Buying"
4.0 out of 5 stars,Sooraj,https://www.amazon.in/gp/customer-reviews/R248GXEU369R2D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good product,It's a nice product from boat,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 10 February 2023," but the sound quality is not up to the mark

Positive: Nice

Negative: Sound Quality"
4.0 out of 5 stars,Moiz,https://www.amazon.in/gp/customer-reviews/R1O8KIJ5L4LUI5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, The fitting is good or not,Fitting is not good in case one side charging is not working,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 4 February 2023,"

Positive: None

Negative: Fitting, Charging"
4.0 out of 5 stars,N.M Durga Deekshith,https://www.amazon.in/gp/customer-reviews/RZUW4EKJH4V1Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Overall good product,,"https://m.media-amazon.com/images/I/71xFqXyHWrL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 15 February 2023,"

Positive: None
Negative: None"
4.0 out of 5 stars,Vikram,https://www.amazon.in/gp/customer-reviews/R11Y1PUR1AH9X7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, overall good,overall good,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 11 February 2023,"

Positive: Good"
4.0 out of 5 stars,shuaib,https://www.amazon.in/gp/customer-reviews/R5GTBY2YY6WSM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, The best under 1500,"Value for money ,best product best quality , battery life superb",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 5 February 2023,"

Positive: Value, Best, Quality, Superb
Negative: None"
4.0 out of 5 stars,Pooja Thakur,https://www.amazon.in/gp/customer-reviews/R3UEIP3YUOLUCG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good,Best,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 15 February 2023," service ever!

Positive: Service"
4.0 out of 5 stars,Santhosh Marimuthu,https://www.amazon.in/gp/customer-reviews/R6I4WKJO8QSNY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Worth,Worth for the cost,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 15 February 2023,"

Positive: Worth 
Negative: None"
4.0 out of 5 stars,HEMANTA KUMAR ROUT,https://www.amazon.in/gp/customer-reviews/RIGF5GTF1D97Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, The product's case is much larger than i expected,Everything is good except the bulky case,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 7 February 2023,"

Positive: Good
Negative: Bulky"
4.0 out of 5 stars,anurag sachan,https://www.amazon.in/gp/customer-reviews/R33QY00S34WBUU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, nice product,,"https://m.media-amazon.com/images/I/51os7JdnVxL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 9 February 2023,"

Positive: None
Negative: None"
4.0 out of 5 stars,Vyshnavi Kalluri,https://www.amazon.in/gp/customer-reviews/R2BJUX5LTGFAGD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Nice,,"https://m.media-amazon.com/images/I/71MncclDVHL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 14 February 2023,"

Positive: None
Negative: None"
4.0 out of 5 stars,Dearson Xavier,https://www.amazon.in/gp/customer-reviews/R3F23BDRH4IQ6M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, One side frequently get disconnect,Left side ear phone get disconnect frequently on first day itself,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 8 February 2023,"

Negative: Disconnect"
4.0 out of 5 stars,PIYUSH BOHARA,https://www.amazon.in/gp/customer-reviews/R1NYTI3QMEMXPU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, It's Good What A AirDopes,Guys It's Really Good In This Price.,"https://m.media-amazon.com/images/I/81xetDvKuyL.88.jpg  
https://m.media-amazon.com/images/I/81zRVYvLcLL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/fdf46354-7567-40e5-9bf0-c6be3c27bcc0._CR0,0,400,400_SX48_.jpg",Reviewed in India ???? on 6 February 2023,"

Positive: Good, Price"
4.0 out of 5 stars,Mukesh Morye,https://www.amazon.in/gp/customer-reviews/R3GLY887HW2QY5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Above Average,i would say its the best under 2k price,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 7 February 2023,"

Positive: Best
Negative: None"
4.0 out of 5 stars,Nipun kumar yadav,https://www.amazon.in/gp/customer-reviews/R2PKEEAHOPZOWA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Product,Price ke hisaab se acha h,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 6 February 2023,"

Positive: Price"
4.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R3LZ528R0AH5TZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Excellent ??,,"https://m.media-amazon.com/images/I/81xTH6KmMmL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 8 February 2023,"

Positive: None
Negative: None"
4.0 out of 5 stars,SHUBHAM KUMAR,https://www.amazon.in/gp/customer-reviews/R16I6HI4IMVB8H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Nice Product,Nice product,"https://m.media-amazon.com/images/I/71G8p2xl1CL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 8 February 2023," but not durable

Positive: Nice
Negative: Not durable"
4.0 out of 5 stars,MAZID MOHAMMMAD,https://www.amazon.in/gp/customer-reviews/R36IYHZKFS4JXS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, This ear pods are good and worth of money. The sound is very clear.,"This earpods are good in size they can fit in your ear very comfortably.The package is also very good.
I the ipx4 sweate resistant technology.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 28 January 2023,"

Positive: size, package, ipx4.
Negative: None."
4.0 out of 5 stars,Akbar vora,https://www.amazon.in/gp/customer-reviews/RBMN5K6D9VBXB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good,Good services,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 9 February 2023,", but slow delivery

Positive: Services
Negative: Delivery"
4.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R242IBAQSNB3BF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Vg,Vg,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 13 February 2023,"

Positive: Good 
Negative: None"
4.0 out of 5 stars,Parth,https://www.amazon.in/gp/customer-reviews/R17II9VDXNN8CK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good sound quality,Came with a one lil white scratch on it but its very lil and not that much noticeable so i kept it,"https://m.media-amazon.com/images/I/712ohTGK3jL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 29 January 2023,"

Positive: Kept

Negative: Scratch"
3.0 out of 5 stars,Neeraj,https://www.amazon.in/gp/customer-reviews/R1F112NAOT9LG6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY," After spending 1400 rs , not upto mark","After 10-12 days of regular use
1) I felt size of airdopes is little bit large that's why it doesn't fit into ear properly and if I run then I get feel that it will fell from my ear
2) as its large in size and can't fit in ear properly due to which I have to adjust with sound quality, if I will keep my hand on it and will press little bit into my ear then bass and sound will be perfectly okay but we cannot keep hand on airpodes all the time to push it into ear to get perfect quality of sound
3) around after 45 days , if box is closed then also airpodes will connect to the mobile automatically then I have to open the box and close it roughly 2-3 times in order to close it properly and disconnect it
4) my left side airdope sometime don't get charged even after putting it in box for whole day, i have to open and close the box roughly 2-3 times and have to assume that now connection of airdope terminal might have get connected with the box's terminal and after sometime i have to check it again whthr it is charged or not

And bass will be of best quality if u will push the airdopes into ur ear by holding it
If u can spend all the time pushing airdope into ur ear for better sound quality then u can have it
Else waste of money",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 5 January 2023,"

Positive: Best quality, Spend time
Negative: Large size, Don't fit properly, Waste of money"
